respid,constituency.x,urban.x,old_branch_position,ps2018_contestant,won_seat,ps2018_contest_position,years_active_npp,age,female,chief_relative,pol_relative,da_relative,constexec_relative,mpdce_relative,local_eth_minority,lives_outside_ps,years_comm,formal_sector,helps_comm_w_party,helps_comm_w_da,helps_party_idcomm,campaign_canvass,campaign_gifts,campaign_jobs,campaign_assistance,campaign_workwchief,campaign_orgevents,campaign_orgrallies,campaign_orgtransport,campaign_drivevoters,yea_since2016.x,gov_loan_since2016.x,training_since2016.x,paid_for_campaign,paid_for_camp_money,paid_for_camp_loan,paid_for_camp_cloth,paid_for_camp_food,paid_for_camp_credit,paid_for_camp_bicycle,paid_for_camp_moto,paid_for_camp_phone,paid_post_camp_loan.x,paid_post_camp_bicycle.x,paid_post_camp_moto.x,paid_post_camp_contracts.x,paid_post_camp_job.x,paid_post_camp_training.x,contestation_type,wealth_index_2km.x,npp_const_2016.x,comp_const_2016.x,cxn_down_percentage_correct_full,cxn_up_percentage_correct_full,pres2012_ps_margin,bio_educ_three,cpgn_brok_index,broker_down,broker_up,asset_index,petty_trader,cxn_up_constexecs,cxn_up_bureaucrats,cxn_up_politicians,asset_total.x,payments.increase_pay_open,version.y,asset_total.y,yea_since2016.y,gov_loan_since2016.y,training_since2016.y,paid_post_camp_loan.y,paid_post_camp_bicycle.y,paid_post_camp_moto.y,paid_post_camp_contracts.y,paid_post_camp_job.y,paid_post_camp_training.y,cxn_up_percentage_correct_full_w2,cxn_up_constexecs_w2,cxn_up_bureaucrats_w2,cxn_up_politicians_w2,expected_personal_category1.x,expected_personal_category2.x,expected_personal_category3.x,expected_personal_category4.x,expected_personal_category1.y,expected_personal_category2.y,expected_personal_category3.y,expected_personal_category4.y,job_immed,job_after,train_immed,train_after,loan_immed,loan_after,bike_moto_immed,bike_moto_after,contracts_immed,contracts_after,big_pat_immed,big_pat_after,big_pat_total,big_pat_after2,small_pat_immed,small_pat_after,small_pat_total,cloth_immed,cloth_after,food_immed,food_after,money_immed,money_after,inputs_immed,inputs_after,electronics_immed,electronics_after,nothing_immed,nothing_after,change_econ_retro,change_consumer_conf,change_total_assets,npp12to16_ps_swing.NEW,helps_comm_w_party.y,helps_comm_w_da.y,helps_party_idcomm.y,howto_paid_r1,howto_paid_r2,howto_cxnup,howto_effort_performance,km_to_capital_wave1,broker_up.y,broker_down.y,current_exec,newly_elected,change_cnx_up,swing_2012_2016_const,npp_rawvotes,anon.ps.name,paid_camp_big,paid_for_camp_bike_moto,paid_camp_small,expects.accomodation,expects.bur.favors,expects.fees,expects.cash,expects.inputs,expects.job,expects.job.family,expects.loan,expects.moto,expects.other,not_paid_for_campaign,nothing_start_to_immed,nothing_start_to_after,major_start_to_immed,major_start_to_after,minor_start_to_immed,minor_start_to_after
10051,north_tongu,0,1,1,0,chair,9,48,0,0,0,0,0,0,0,0,26,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.7897798,0,0,0.166666666666667,0.28,0.801484230055659,2,7,1,1,3,0,0.2,0,0.714285714285714,3,NO,V13,4,0,0,0,0,0,0,0,0,0,0.32,0.3,0,0.714285714285714,job,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0371057513914657,0,0,0,impossible,,0,0,18.1955220368672,0,0,0,0,0.04,0.0209884897662375,10,PS111,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
10052,north_tongu,0,1,1,0,women_org,22,35,1,0,1,1,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.7897798,0,0,0.333333333333333,0.12,0.801484230055659,1,1,0,0,4,1,0.2,0,0.142857142857143,4,NO,V13,4,0,0,0,0,0,0,0,0,0,0.16,0.2,0,0.285714285714286,cash,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0.0371057513914657,0,0,0,impossible,,0,0,18.1955220368672,0,0,0,0,0.04,0.0209884897662375,10,PS111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
10053,north_tongu,0,1,1,1,org,14,31,1,1,1,1,0,0,0,0,31,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backroom,0.7897798,0,0,0.458333333333333,0.28,0.801484230055659,1,7,1,1,6,0,0.3,0.25,0.285714285714286,6,NO,V13,6,0,0,0,0,0,0,0,0,0,0.16,0.2,0,0.285714285714286,loan,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0.0371057513914657,0,0,0,impossible,,0,0,18.1955220368672,0,0,1,0,-0.12,0.0209884897662375,10,PS111,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
10054,north_tongu,0,0,1,0,women_org,26,54,1,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.7897798,0,0,0.166666666666667,0.24,0.801484230055659,2,1,0,0,4,0,0.2,0.125,0.428571428571429,4,NO,V13,1,0,0,0,0,0,0,0,0,0,0.24,0.2,0,0.571428571428571,job for family,school fees,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-3,0.0371057513914657,0,0,0,impossible,,0,0,18.1955220368672,0,0,0,0,0,0.0209884897662375,10,PS111,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0
10055,north_tongu,0,0,1,1,women_org,18,34,1,0,1,1,0,0,0,0,6,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.7897798,0,0,0.208333333333333,0.16,0.801484230055659,1,5,0,0,2,1,0.2,0,0.285714285714286,2,NO,V13,3,0,0,0,0,0,0,0,0,0,0.16,0.2,0,0.285714285714286,cash,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.0371057513914657,1,0,0,impossible,,0,0,18.1955220368672,1,0,1,1,0,0.0209884897662375,10,PS111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
10056,north_tongu,0,1,1,1,chair,18,27,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.7897798,0,0,0.291666666666667,0.44,0.801484230055659,2,7,0,1,7,0,0.5,0.25,0.571428571428571,7,NO,V13,5,0,0,0,0,0,0,0,0,0,0.4,0.6,0,0.571428571428571,loan,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-2,0.0371057513914657,1,0,0,impossible,,0,0,18.1955220368672,1,0,1,0,-0.04,0.0209884897662375,10,PS111,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
10057,north_tongu,0,1,1,1,secretary,22,35,0,1,1,1,1,0,0,0,32,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,backroom,0.7897798,0,0,0.291666666666667,0.2,0.801484230055659,1,6,1,1,3,0,0.2,0.125,0.285714285714286,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business help,,,,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0.0371057513914657,NA,NA,NA,NA,,NA,NA,18.1955220368672,NA,NA,1,0,NA,0.0209884897662375,10,PS111,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,1,NA,0,NA
10336,north_tongu,0,1,1,1,secretary,26,41,1,0,0,0,0,0,1,0,14,1,0,0,0,1,0,0,1,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.7897798,0,0,0.208333333333333,0.2,NA,3,NA,0,0,6,0,0.2,0,0.428571428571429,6,Nothing,V13,7,0,0,0,0,0,0,0,0,0,0.28,0.4,0,0.428571428571429,,,,,job for family,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,1,NA,0,0,0,impossible,,0,0,18.7201969918105,0,0,1,0,0.08,0.0209884897662375,NA,PS112,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10337,north_tongu,0,1,0,NA,NA,8,50,1,0,0,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.7897798,0,0,0,0.2,NA,2,3,0,0,4,1,0.3,0,0.285714285714286,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loan,school fees,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,18.7201969918105,NA,NA,NA,0,NA,0.0209884897662375,NA,PS112,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NA,0,NA,0,NA
10338,north_tongu,0,1,1,1,chair,26,48,0,0,0,0,0,0,1,0,30,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.7897798,0,0,0,0.32,NA,2,2,0,0,6,0,0.3,0,0.714285714285714,6,NO,V13,8,0,0,0,0,0,0,0,0,0,0.16,0.2,0,0.285714285714286,inputs,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,NA,1,0,0,impossible,,0,0,18.7201969918105,1,0,1,0,-0.16,0.0209884897662375,NA,PS112,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
10333,north_tongu,0,0,1,1,org,18,39,0,0,0,0,0,0,1,0,20,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,uncontested,0.7897798,0,0,0.0416666666666667,0.12,NA,2,2,0,0,5,0,0.1,0,0.285714285714286,5,NO,V13,6,0,0,0,0,0,0,0,0,0,0.12,0.2,0,0.142857142857143,job,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,1,NA,0,0,0,impossible,,0,0,18.7201969918105,0,0,1,1,0,0.0209884897662375,NA,PS112,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10334,north_tongu,0,1,1,1,youth_org,14,25,0,1,1,1,0,0,0,0,15,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backroom,0.7897798,0,0,0.25,0.4,NA,2,8,1,1,4,0,0.1,0.25,1,4,None,V13,4,0,0,0,0,0,0,0,0,0,0.52,0.4,0.25,1,cash,contracts,,,cash,job,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,NA,0,0,0,impossible,,0,0,18.7201969918105,0,0,1,0,0.12,0.0209884897662375,NA,PS112,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0
10335,north_tongu,0,0,1,1,women_org,24,43,1,0,0,0,0,0,0,0,20,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.7897798,0,0,0.166666666666667,0.32,NA,2,2,0,0,6,0,0.2,0.125,0.714285714285714,6,NO,V13,4,0,0,0,0,0,0,0,0,0,0.16,0.2,0,0.285714285714286,cash,school fees,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-2,NA,0,0,0,impossible,,0,0,18.7201969918105,0,0,1,1,-0.16,0.0209884897662375,NA,PS112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
11074,north_tongu,0,1,1,1,women_org,22,50,1,1,1,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.9557895,0,0,0.166666666666667,0.04,0.890909090909091,1,0,0,0,1,1,0.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cash,,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,,NA,NA,13.7757645048307,NA,NA,1,0,NA,0.0209884897662375,-1,PS113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,NA,0,NA
11073,north_tongu,0,1,1,1,secretary,26,42,0,1,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.9557895,0,0,0.25,0.24,0.890909090909091,2,4,1,0,4,0,0.4,0,0.285714285714286,4,None,V13,5,0,0,0,0,0,0,0,0,0,0.4,0.5,0,0.714285714285714,job,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0,1,1,0,impossible,,0,0,13.7757645048307,1,0,1,0,0.16,0.0209884897662375,-1,PS113,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
11077,north_tongu,0,1,1,1,org,18,51,0,1,1,1,0,0,0,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.9557895,0,0,0.375,0.28,0.890909090909091,2,1,0,0,2,0,0.2,0.125,0.571428571428571,2,None,V13,6,0,0,0,0,0,0,0,0,0,0.32,0.5,0,0.428571428571429,school fees,job for family,,,job for family,cash,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,4,0,0,0,0,impossible,,0,0,13.7757645048307,0,0,1,0,0.04,0.0209884897662375,-1,PS113,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0
11075,north_tongu,0,1,1,1,chair,22,41,0,1,0,0,0,0,0,0,41,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backroom,-0.9557895,0,0,0.208333333333333,0.04,0.890909090909091,1,3,1,1,5,0,0,0,0.142857142857143,5,NO,V13,7,0,0,0,0,0,0,0,0,0,0.12,0.1,0,0.285714285714286,loan,inputs,inputs,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,impossible,,0,0,13.7757645048307,0,0,1,0,0.08,0.0209884897662375,-1,PS113,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
11076,north_tongu,0,1,1,1,youth_org,17,33,0,1,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.9557895,0,0,0.666666666666667,0.12,0.890909090909091,1,2,0,0,1,0,0.1,0,0.285714285714286,1,None,V13,2,0,0,0,0,0,0,0,0,0,0.12,0.1,0,0.285714285714286,job,,,,electronics,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,impossible,,0,0,13.7757645048307,0,0,1,0,0,0.0209884897662375,-1,PS113,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
11078,north_tongu,0,1,1,1,chair,14,31,0,0,0,0,0,0,0,0,31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,uncontested,0.2783483,0,0,0.25,0.4,0.909090909090909,1,2,0,0,3,0,0.5,0,0.714285714285714,3,NO,V13,3,0,0,0,0,0,0,0,0,0,0.24,0.4,0,0.285714285714286,job,cash,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.00458069062720226,0,0,0,impossible,,0,0,16.505228201573,0,0,1,0,-0.16,0.0209884897662375,32,PS114,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
11081,north_tongu,0,1,1,1,secretary,18,52,0,1,1,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.2783483,0,0,0.0416666666666667,0.08,0.909090909090909,1,1,0,0,1,0,0.1,0,0.142857142857143,1,None,V13,1,0,0,0,0,0,0,0,0,0,0.16,0.2,0,0.285714285714286,cash,"motorvehicle (car, moto)",,,cash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0.00458069062720226,0,0,0,impossible,,0,0,16.505228201573,0,0,1,0,0.08,0.0209884897662375,32,PS114,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
11082,north_tongu,0,1,1,1,women_org,29,45,1,0,1,0,0,0,0,0,4,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.2783483,0,0,0.0416666666666667,0.12,0.909090909090909,1,5,1,1,6,0,0.2,0,0.142857142857143,6,None,V13,4,0,0,0,0,0,0,0,0,0,0.24,0.2,0.25,0.285714285714286,job for family,,,,cash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-2,0.00458069062720226,0,0,0,impossible,,0,0,16.505228201573,0,0,1,0,0.12,0.0209884897662375,32,PS114,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
11079,north_tongu,0,1,1,1,org,22,32,0,1,1,1,0,0,0,0,32,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.2783483,0,0,0,0.16,0.909090909090909,1,7,0,1,3,0,0.2,0,0.285714285714286,3,NO,V13,5,0,0,0,0,0,0,0,0,0,0.16,0.2,0,0.285714285714286,license,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0.00458069062720226,1,0,0,impossible,,0,0,16.505228201573,1,0,1,0,0,0.0209884897662375,32,PS114,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11080,north_tongu,0,1,1,1,youth_org,23,34,0,1,1,1,0,0,0,0,20,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.2783483,0,0,0.0833333333333333,0.2,0.909090909090909,1,4,0,0,5,0,0.3,0,0.285714285714286,5,NO,V13,5,0,0,0,0,0,0,0,0,0,0.12,0.2,0,0.142857142857143,job,inputs,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,0,0.00458069062720226,0,0,0,impossible,,0,0,16.505228201573,0,0,1,0,-0.08,0.0209884897662375,32,PS114,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
10217,north_tongu,0,1,1,1,women_org,26,37,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6598163,0,0,0.25,0.16,0.685314685314685,1,5,1,1,2,0,0.2,0,0.285714285714286,2,None,V13,2,1,0,0,0,0,0,0,0,0,0.16,0.2,0,0.285714285714286,loan,,,,cash,loan,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00815850815850802,0,0,0,impossible,,0,0,18.741141564437,0,0,1,0,0,0.0209884897662375,-5,PS115,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
10216,north_tongu,0,1,1,1,youth_org,21,38,0,1,0,0,0,0,0,0,38,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6598163,0,0,0.125,0.48,0.685314685314685,1,3,0,0,3,0,0.7,0,0.714285714285714,3,None,V13,2,0,0,0,0,0,0,0,0,0,0.32,0.4,0,0.571428571428571,cash,,,,cash,job,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0.00815850815850802,1,1,0,impossible,,0,0,18.741141564437,1,0,1,0,-0.16,0.0209884897662375,-5,PS115,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0
10221,north_tongu,0,1,1,1,org,24,54,0,1,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6598163,0,0,0.416666666666667,0.24,0.685314685314685,2,4,0,0,4,0,0.3,0,0.428571428571429,4,None,V13,3,0,0,0,0,0,0,0,0,0,0.16,0.1,0,0.428571428571429,job for family,loan,,,inputs,"motorvehicles (car, moto)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0.00815850815850802,1,1,0,impossible,,0,0,18.741141564437,1,0,1,0,-0.08,0.0209884897662375,-5,PS115,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0
10218,north_tongu,0,1,1,1,secretary,18,52,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6598163,0,0,0.208333333333333,0.16,0.685314685314685,1,3,0,1,5,0,0.1,0,0.428571428571429,5,Nothing,V13,4,0,0,0,0,0,0,0,0,0,0.32,0.4,0,0.571428571428571,cash,job for family,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0.00815850815850802,0,1,0,impossible,,0,0,18.741141564437,1,0,1,0,0.16,0.0209884897662375,-5,PS115,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0
10219,north_tongu,0,1,0,NA,NA,20,48,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,-0.6598163,0,0,0.166666666666667,0.52,0.685314685314685,1,7,0,1,4,0,0.7,0.25,0.571428571428571,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cash,school fees,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,0.00815850815850802,NA,NA,NA,NA,,NA,NA,18.741141564437,NA,NA,NA,0,NA,0.0209884897662375,-5,PS115,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,NA,0,NA,0,NA
10220,north_tongu,0,1,1,1,chair,21,44,0,0,1,0,0,0,0,0,34,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6598163,0,0,0.125,0.28,0.685314685314685,1,5,1,1,4,0,0.4,0.125,0.285714285714286,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cash,,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,0.00815850815850802,NA,NA,NA,NA,,NA,NA,18.741141564437,NA,NA,1,0,NA,0.0209884897662375,-5,PS115,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,0,NA,0,NA
10225,north_tongu,0,0,1,1,secretary,26,42,0,1,1,1,0,0,0,0,42,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-1.211574,0,0,0,0.04,0.836448598130841,1,0,1,1,2,0,0,0,0.142857142857143,2,None,V13,3,0,0,0,0,0,0,0,0,0,0.16,0.2,0,0.285714285714286,inputs,,,,inputs,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,-0.0315923623842955,0,0,0,impossible,,0,0,17.3845174567827,0,0,1,1,0.12,0.0209884897662375,-7,PS116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10222,north_tongu,0,1,1,1,org,17,54,0,0,1,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,uncontested,-1.211574,0,0,0.333333333333333,0.12,0.836448598130841,1,2,0,0,2,0,0.1,0,0.285714285714286,2,There is no where else to go,V13,3,0,0,0,0,0,0,0,0,0,0.16,0.1,0.125,0.285714285714286,cash,,,,"motorvehicles (car, moto)",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,1,-0.0315923623842955,0,0,0,NA,,NA,NA,17.3845174567827,0,0,1,0,0.04,0.0209884897662375,-7,PS116,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
10223,north_tongu,0,1,1,1,women_org,18,44,1,0,0,0,0,0,0,0,15,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-1.211574,0,0,0.666666666666667,0.12,0.836448598130841,1,5,1,1,2,1,0.1,0,0.285714285714286,2,None,V13,4,0,0,0,0,0,0,0,0,0,0.12,0.2,0,0.142857142857143,cash,,,,cash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,-0.0315923623842955,1,0,0,impossible,,0,0,17.3845174567827,1,0,1,0,0,0.0209884897662375,-7,PS116,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
